754	37.68499
756	37.6733
758	38.75372
760	40.30557
762	40.26345
764	63.32282
766	40.58941
768	38.67881
770	38.12483
772	38.5711
774	39.98598
776	38.47283
778	37.95107
780	38.16373
782	38.2318
784	37.81242
786	37.74656
788	39.33951
790	40.58139
792	38.45281
794	38.73327
796	40.83847
798	41.12788
800	34.16981
802	33.69252
804	33.88964
806	34.67741
808	35.45034
810	35.07213
812	34.674
814	34.54528
816	35.01184
818	35.87153
820	40.77904
822	97.49779
824	125.8296
826	131.4366
828	69.10995
830	68.90917
832	42.47734
834	50.77163
836	54.05939
838	44.53145
840	40.6099
842	41.15371
844	39.92615
846	34.9162
848	34.50241
850	34.41955
852	34.72894
854	34.93346
856	35.38195
858	35.57146
860	35.84615
862	36.21147
864	37.02934
866	37.5656
868	38.26346
870	38.61658
872	39.63535
874	41.08014
876	41.90619
878	43.46151
880	83.45503
882	158.27498
884	192.34646
886	74.46471
888	51.78438
890	47.04502
892	47.11865
894	66.47793
896	77.51151
898	78.01747
900	47.63159
902	47.33563
904	75.59823
906	84.41068
908	60.59083
910	42.13845
912	42.06799
914	56.38713
916	98.70785
918	115.34569
920	69.10504
922	48.54259
924	44.70495
926	41.72429
928	41.24687
930	42.19695
932	42.90592
934	42.68814
936	46.72048
938	54.00251
940	58.04551
942	50.13375
944	49.95782
946	50.16412
948	50.72378
950	54.71841
952	58.26733
954	54.96232
956	44.93492
958	42.06743
960	41.05784
962	40.86631
964	40.76043
966	41.87781
968	45.00602
970	47.86641
972	48.21357
974	47.04167
976	45.75308
978	65.22295
980	97.70698
982	109.46183
984	50.61445
986	43.23263
988	43.70977
990	54.39912
992	95.07626
994	110.62946
996	67.08556
998	46.67956
1000	45.06358
1002	45.76763
1004	46.64804
1006	47.3005
1008	49.80985
1010	60.72612
1012	107.81848
1014	192.42988
1016	215.65937
1018	104.08521
1020	57.69264
1022	48.87408
1024	46.0012
1026	44.90263
1028	44.07679
1030	43.57671
1032	43.63768
1034	43.56376
1036	42.879
1038	42.23563
1040	42.00857
1042	41.74788
1044	41.74685
1046	41.87792
1048	42.05239
1050	43.09301
1052	44.21818
1054	44.66608
1056	43.06302
1058	41.83581
1060	41.40315
1062	41.1456
1064	40.82538
1066	40.75654
1068	40.78899
1070	41.28907
1072	41.79295
1074	42.05382
1076	41.80799
1078	41.6496
1080	41.14309
1082	43.22236
1084	45.95176
1086	46.77795
1088	42.33734
1090	42.84742
1092	43.30774
1094	41.66688
1096	41.57612
1098	42.0104
1100	42.43223
1102	42.36906
1104	41.96021
1106	42.436
1108	44.65776
1110	46.85711
1112	47.08215
1114	45.27431
1116	44.9974
1118	45.727
1120	46.73135
1122	46.1939
1124	47.13061
1126	55.13948
1128	94.85125
1130	125.09653
1132	118.78169
1134	70.35821
1136	54.67153
1138	48.72253
1140	45.85166
1142	44.40511
1144	43.40776
1146	42.82674
1148	42.45467
1150	42.34649
1152	42.16173
1154	42.08139
1156	41.91966
1158	41.83325
1160	42.03
1162	42.41884
1164	42.70712
1166	42.74601
1168	43.05071
1170	43.70551
1172	45.17437
1174	48.12288
1176	50.04056
1178	48.78278
1180	46.91499
1182	46.54442
1184	46.11545
1186	46.33968
1188	46.96513
1190	46.92941
1192	46.87551
1194	46.75975
1196	46.65519
1198	46.55247
1200	46.72018
1202	47.40032
1204	48.35752
1206	48.91422
1208	49.02987
1210	49.40573
1212	48.86998
1214	46.62846
1216	45.38617
1218	44.70137
1220	43.92379
1222	43.43271
1224	42.92547
1226	42.47762
1228	42.17987
1230	41.74289
1232	41.28571
1234	40.9562
1236	40.67073
1238	40.54638
1240	40.35263
1242	40.155
1244	40.1875
1246	40.11527
1248	40.01068
1250	39.91389
1252	39.79894
1254	39.78181
1256	39.83468
1258	40.33251
1260	41.29113
1262	42.0348
1264	42.40261
1266	42.76389
1268	42.48114
1270	40.66223
1272	39.80521
1274	39.50424
1276	39.31764
1278	39.16431
1280	39.13486
1282	39.01384
1284	39.00507
1286	38.97681
1288	38.9254
1290	38.89051
1292	38.86308
1294	38.83926
1296	38.78825
1298	38.81674
1300	38.87272
1302	38.85951
1304	38.86752
1306	38.84387
1308	38.86913
1310	39.01545
1312	39.05455
1314	39.24049
1316	39.46152
1318	39.63831
1320	39.88089
1322	40.15969
1324	40.239
1326	40.30634
1328	40.24284
1330	40.23194
1332	40.43136
1334	40.59392
1336	40.88121
1338	41.18086
1340	41.60935
1342	42.24451
1344	42.99969
1346	43.99679
1348	44.87322
1350	45.65052
1352	47.52488
1354	50.92969
1356	54.51711
1358	57.27529
1360	60.29228
1362	64.83006
1364	70.29322
1366	74.59328
1368	76.82496
1370	80.17375
1372	79.95164
1374	63.28238
1376	48.54013
1378	43.94798
1380	41.73621
1382	40.36132
1384	39.56728
1386	38.95342
1388	38.79841
1390	40.52795
1392	44.49969
1394	48.21343
1396	50.15325
1398	51.87226
1400	52.07441
1402	44.7625
1404	39.84723
1406	38.29986
1408	37.79002
1410	37.52583
1412	37.55622
1414	37.56526
1416	37.64107
1418	37.67049
1420	37.75997
1422	37.53512
1424	37.44904
1426	37.43665
1428	37.37387
1430	37.03772
1432	36.64538
1434	36.4633
1436	36.35398
1438	36.32533
1440	36.26793
1442	36.10451
1444	35.83498
1446	35.69155
1448	35.46914
1450	35.43164
1452	35.33542
1454	35.22957
1456	35.13586
1458	35.08251
1460	35.02004
1462	35.0271
1464	35.04466
1466	35.0494
1468	35.35475
1470	36.27218
1472	37.29818
1474	38.01225
1476	38.61697
1478	38.84743
1480	37.71418
1482	35.81193
1484	35.07652
1486	34.74419
1488	34.50256
1490	34.39147
1492	34.29262
1494	34.18309
1496	34.13985
1498	34.11207
1500	34.05786
1502	34.03438
1504	33.95722
1506	33.88247
1508	33.7952
1510	33.79125
1512	33.7118
1514	33.6309
1516	33.64764
1518	33.7166
1520	33.92607
1522	34.55836
1524	37.80354
1526	43.4099
1528	48.40117
1530	50.54784
1532	52.56011
1534	52.01599
1536	40.47744
1538	34.86087
1540	34.37474
1542	34.39652
1544	34.39952
1546	34.41299
1548	34.20034
1550	33.36208
1552	32.9592
1554	32.75747
1556	32.5912
1558	32.45584
1560	32.44099
1562	32.31052
1564	32.27649
1566	32.1594
1568	32.10209
1570	32.01523
1572	31.98981
1574	31.91789
1576	31.9135
1578	31.8544
1580	31.76988
1582	31.72139
1584	31.67483
1586	31.63677
1588	31.57573
1590	31.51504
1592	31.46648
1594	31.45347
1596	31.41549
1598	31.42382
1600	31.41753
1602	31.51125
1604	31.57471
1606	31.62435
1608	31.66844
1610	31.65468
1612	31.51009
1614	31.1841
1616	31.03771
1618	30.93456
1620	30.8887
1622	30.83402
1624	30.76525
1626	30.73995
1628	30.67569
1630	30.66452
1632	30.65837
1634	30.60702
1636	30.57565
1638	30.55105
1640	30.53133
1642	30.60038
1644	30.76188
1646	30.81632
1648	30.8655
1650	30.885
1652	30.91156
1654	30.76386
1656	30.74167
1658	30.78238
1660	30.83895
1662	30.82615
1664	30.73762
1666	30.90802
1668	31.15776
1670	31.50676
1672	31.92672
1674	32.25687
1676	32.55634
1678	32.96167
1680	33.44812
1682	34.04071
1684	35.22024
1686	37.01536
1688	39.3154
1690	41.77645
1692	43.91056
1694	45.39525
1696	45.85127
1698	44.97284
1700	48.94536
1702	48.17735
1704	48.7933
1706	50.12604
1708	51.23974
1710	51.62025
1712	50.53172
1714	47.95775
1716	45.07044
1718	41.93475
1720	39.26355
1722	37.47884
1724	36.07665
1726	34.96333
1728	34.02684
1730	33.36347
1732	32.84942
1734	32.46404
1736	32.01791
1738	31.55005
1740	31.12799
1742	30.92564
1744	30.74422
1746	30.61962
1748	30.46595
1750	30.0859
1752	29.34047
1754	28.93626
1756	28.69096
1758	28.49246
1760	28.37266
1762	28.16695
1764	28.06988
1766	27.91661
1768	27.80091
1770	27.6577
1772	27.56134
1774	27.47323
1776	27.34774
1778	27.24537
1780	27.18722
1782	27.06905
1784	26.98896
1786	26.91088
1788	26.87046
1790	26.77917
1792	26.74387
1794	26.67777
1796	26.62541
1798	26.6028
1800	26.58471
1802	26.5475
1804	26.59137
1806	26.68094
1808	26.99775
1810	27.46409
1812	27.94785
1814	28.39953
1816	28.57794
1818	28.50797
1820	27.7154
1822	26.78413
1824	26.31927
1826	26.04732
1828	25.83733
1830	25.72478
1832	25.57216
1834	25.50722
1836	25.40023
1838	25.32876
1840	25.22831
1842	25.14046
1844	25.05491
1846	24.99346
1848	24.95559
1850	24.95153
1852	24.82861
1854	24.79615
1856	24.76723
1858	24.69942
1860	24.63658
1862	24.61464
1864	24.59962
1866	24.45716
1868	24.4775
1870	24.37333
1872	24.31012
1874	24.14002
1876	24.13114
1878	24.1452
1880	24.11572
1882	24.0791
1884	24.07043
1886	23.99955
1888	23.88102
1890	23.75946
1892	23.72483
1894	23.6847
1896	23.57754
1898	23.58081
1900	23.5364
1902	23.50332
1904	23.35521
1906	23.29215
1908	23.33485
1910	23.24851
1912	23.12341
1914	23.19676
1916	23.13515
1918	23.05183
1920	22.95057
1922	22.98765
1924	22.9317
1926	22.81502
1928	22.85007
1930	22.77305
1932	22.79291
1934	22.71964
1936	22.66502
1938	22.63954
1940	22.58102
1942	22.55417
1944	22.51457
1946	22.47981
1948	22.52672
1950	22.48905
1952	22.48817
1954	22.48533
1956	22.44351
1958	22.39744
1960	22.40481
1962	22.40207
1964	22.42092
1966	22.63244
1968	22.90674
1970	23.22911
1972	23.5315
1974	23.71372
1976	23.68413
1978	23.25642
1980	22.65982
1982	22.36919
1984	22.147
1986	21.98411
1988	21.85361
1990	21.74733
1992	21.66418
1994	21.59407
1996	21.53083
1998	21.4639
2000	21.39466
2002	21.32128
2004	21.32515
2006	21.25286
2008	21.17506
2010	21.16352
2012	21.13788
2014	21.09984
2016	21.04298
2018	21.04923
2020	21.04235
2022	21.09743
2024	21.11192
2026	21.18393
2028	21.16512
2030	21.09179
2032	20.97552
2034	20.72203
2036	20.64422
2038	20.59996
2040	20.5613
2042	20.48381
2044	20.48302
2046	20.46591
2048	20.38204
2050	20.35113
2052	20.31594
2054	20.28183
2056	20.24979
2058	20.19527
2060	20.16296
2062	20.13813
2064	20.08645
2066	20.06078
2068	20.02334
2070	19.94143
2072	19.92132
2074	19.89541
2076	19.83643
2078	19.80914
2080	19.75192
2082	19.71529
2084	19.72911
2086	19.66238
2088	19.64656
2090	19.63081
2092	19.55167
2094	19.54372
2096	19.50543
2098	19.50426
2100	19.45064
2102	19.42804
2104	19.39827
2106	19.36815
2108	19.35729
2110	19.3365
2112	19.31977
2114	19.31521
2116	19.24726
2118	19.17136
2120	19.09968
2122	19.05808
2124	19.03301
2126	18.99864
2128	18.95922
2130	18.89972
2132	18.87663
2134	18.82016
2136	18.80365
2138	18.77398
2140	18.75879
2142	18.722
2144	18.68965
2146	18.66781
2148	18.62872
2150	18.56181
2152	18.54867
2154	18.51813
2156	18.48156
2158	18.41917
2160	18.37229
2162	18.37102
2164	18.32661
2166	18.29766
2168	18.25046
2170	18.23251
2172	18.14823
2174	18.1202
2176	18.11969
2178	18.04249
2180	18.00905
2182	17.99395
2184	17.9962
2186	17.95023
2188	17.89973
2190	17.88985
2192	17.87633
2194	17.85327
2196	17.83811
2198	17.78134
2200	17.74837
2202	17.70699
2204	17.63608
2206	17.62881
2208	17.63062
2210	17.58
2212	17.4868
2214	17.45889
2216	17.42146
2218	17.40309
2220	17.34518
2222	17.32048
2224	17.27034
2226	17.30182
2228	17.24217
2230	17.22216
2232	17.16532
2234	17.17101
2236	17.12723
2238	17.12184
2240	17.14229
2242	17.14049
2244	17.17215
2246	17.29356
2248	17.37947
2250	17.51843
2252	17.56716
2254	17.57361
2256	17.41615
2258	17.21742
2260	17.06978
2262	16.89459
2264	16.88391
2266	16.81633
2268	16.75143
2270	16.76289
2272	16.6818
2274	16.65639
2276	16.58666
2278	16.56831
2280	16.52308
2282	16.49759
2284	16.48896
2286	16.45438
2288	16.42156
2290	16.40688
2292	16.37685
2294	16.33141
2296	16.28997
2298	16.28658
2300	16.28475
2302	16.2502
2304	16.18859
2306	16.20998
2308	16.16318
2310	16.17796
2312	16.17729
2314	16.19978
2316	16.27272
2318	16.33273
2320	16.5088
2322	16.77224
2324	17.05652
2326	17.25374
2328	17.433
2330	17.4784
2332	17.23768
2334	16.74833
2336	16.40086
2338	16.14651
2340	15.99742
2342	15.87416
2344	15.82618
2346	15.76224
2348	15.68743
2350	15.63326
2352	15.61588
2354	15.57171
2356	15.5197
2358	15.49905
2360	15.46513
2362	15.4481
2364	15.42979
2366	15.37826
2368	15.3508
2370	15.30405
2372	15.29758
2374	15.25256
2376	15.26068
2378	15.18221
2380	15.16737
2382	15.1429
2384	15.11722
2386	15.12167
2388	15.07676
2390	14.99422
2392	14.97293
2394	14.99893
2396	14.96097
2398	14.95828
2400	14.89094
--	--
--	--
--	--
--	--
--	--
--	--
--	--
--	--
--	--
--	--
--	--
