800.0183716	-0.001309407	-0.002127216	-0.002481471	-0.288143486
799.0457153	-0.000812111	0.000362969	-0.001428727	-0.243323429
797.9337158	-0.001151795	-0.001673097	-0.001918308	-0.189215029
796.9602661	-0.001598413	-0.000185614	-0.001755348	-0.125569943
795.9864502	-0.000207556	0.000525078	0.000589487	0.185861771
795.012207	-0.001045259	-0.001043555	-0.000902999	0.040548343
794.0376587	-0.001539038	-0.001198935	-0.001157991	0.089436114
793.0626831	-0.000962357	-0.003093718	-0.001388889	-7.42286E-05
791.947998	-0.000414857	-0.002373768	-0.002065698	-0.359731086
790.972229	-0.002177753	-0.002747011	-0.002087339	0.0583616
789.9961548	-0.001731473	-0.003108368	-0.001072786	0.266876
789.0196533	-0.003309409	-0.002952178	-0.001856039	0.394835371
788.0427856	-0.003004419	-0.002280973	-0.001563645	0.370309943
787.0654907	-0.00301501	-0.003791127	-0.001732608	0.410750114
785.9482422	-0.003095003	-0.000694069	-0.002550702	0.018318343
784.9701538	-0.002298483	-0.002087596	-0.002229366	0.007697029
783.9917603	-0.00250937	-0.002639476	-0.003737698	-0.343516229
783.0130005	-0.00324369	-0.00358235	-0.001969952	0.383277143
782.0338135	-0.002816971	-0.003056911	-0.003576651	-0.203340571
781.0543213	-0.003138129	-0.002620591	-0.004080435	-0.298803886
779.9344482	-0.003549539	-0.001675417	-0.002736258	0.125273314
778.9541016	-0.003334686	-0.00195181	-0.003740931	-0.195091486
777.9734497	-0.002613849	-0.003843575	-0.003034958	-0.0500468
776.9923706	-0.003047657	-0.003552722	-0.004253497	-0.315664857
776.0109863	-0.003981952	-0.002931249	-0.002529548	0.3549324
775.0291748	-0.004690639	-0.003832542	-0.004228273	0.083070457
774.0470581	-0.004313578	-0.002597947	-0.004829463	-0.245431771
773.0645752	-0.003985491	-0.004001701	-0.003866974	0.034788286
771.9412231	-0.00448004	-0.003282588	-0.003455352	0.224342171
770.9579468	-0.004183562	-0.005441427	-0.003036604	0.399580286
769.9743042	-0.004367501	-0.003814888	-0.004860181	-0.1723436
768.9902954	-0.003434652	-0.003475639	-0.004546084	-0.315209886
768.0059204	-0.004480449	-0.005240348	-0.004432281	0.057185086
767.0211792	-0.004407733	-0.004706567	-0.004947564	-0.1371612
766.0360718	-0.004566781	-0.004394511	-0.003309357	0.34942
765.0505981	-0.004473737	-0.004753732	-0.005141309	-0.174735143
764.0647583	-0.004769453	-0.004614167	-0.005276204	-0.153659486
762.9376831	-0.004515087	-0.005203364	-0.005504156	-0.243261029
761.9510498	-0.00528142	-0.005110047	-0.005406608	-0.045560743
760.9641113	-0.004491825	-0.005536667	-0.005091013	-0.111491314
759.9768066	-0.006935963	-0.006741386	-0.004286973	0.7457356
758.9891357	-0.005496846	-0.006063457	-0.005368667	0.069000343
758.0010986	-0.005690602	-0.004416958	-0.004933641	0.143494914
757.0126953	-0.00561962	-0.005243724	-0.005884833	-0.097254914
756.0239258	-0.006711666	-0.006043137	-0.006336613	0.068956343
755.03479	-0.007040401	-0.005473687	-0.006235118	0.140554343
754.0453491	-0.006171576	-0.006908754	-0.006201026	0.033710171
753.055542	-0.005804841	-0.006365541	-0.007285198	-0.390919143
752.0653687	-0.006601642	-0.005818225	-0.005985286	0.131335029
750.9332886	-0.006849387	-0.006178773	-0.007752816	-0.296443371
749.9423828	-0.00782594	-0.006817076	-0.007366953	0.073489771
748.9510498	-0.007456377	-0.006714929	-0.007782921	-0.135666743
747.9594116	-0.008099667	-0.008530469	-0.007959445	0.064680686
746.9674072	-0.009565753	-0.008259706	-0.007401768	0.543650171
745.9750977	-0.009053946	-0.008752408	-0.009358164	-0.104150171
744.9823608	-0.008283071	-0.008790612	-0.008654368	-0.077082514
743.9893188	-0.008890294	-0.008313648	-0.008680454	0.027003086
742.9959106	-0.01031201	-0.008597068	-0.009157319	0.231915029
742.0021362	-0.009776786	-0.010208962	-0.010070886	-0.0593328
741.0080566	-0.010370754	-0.010355284	-0.009141198	0.350417714
740.0136108	-0.010525612	-0.009245361	-0.009784075	0.138710514
739.0187988	-0.010546229	-0.011045581	-0.010025914	0.177195829
738.0236206	-0.011031701	-0.010613125	-0.009511155	0.410523086
737.0281372	-0.01062323	-0.011644571	-0.010269894	0.159315486
736.0322876	-0.010463503	-0.010668292	-0.009952855	0.157601657
735.0360718	-0.011297261	-0.010450616	-0.010505601	0.177808857
734.0395508	-0.010922008	-0.010084596	-0.010591552	0.046563886
733.0426636	-0.010314892	-0.009673054	-0.009628395	0.159465543
732.0454102	-0.010290674	-0.010635355	-0.010691226	-0.094747371
731.0478516	-0.011133999	-0.010284102	-0.010203046	0.217421029
730.0498657	-0.012008272	-0.011468631	-0.011393445	0.144828229
729.0516357	-0.012059385	-0.01150332	-0.010760423	0.339356857
728.0529785	-0.012798558	-0.012008322	-0.012331765	0.088213086
727.0540161	-0.013403921	-0.013893983	-0.013671347	-0.048403886
726.0547485	-0.01361942	-0.013714639	-0.013864499	-0.064581486
725.0551147	-0.014864997	-0.015025564	-0.014872052	0.007159543
724.0551147	-0.015598966	-0.014707825	-0.014540032	0.251630229
723.0547485	-0.015569597	-0.01505932	-0.015387645	0.0228276
722.0540771	-0.01598517	-0.015439261	-0.015795557	0.022980343
